name,profile_url,place_of_birth,longitude,latitude,popularity
Grace Stafford,https://www.themoviedb.org/person/34212,New York City New York USA,-74.0060152,40.7127281,2.120226667848855
Helen Jerome Eddy,https://www.themoviedb.org/person/34213,New York City New York USA,-74.0060152,40.7127281,11.25525335296459
Donald MacBride,https://www.themoviedb.org/person/34234,Brooklyn New York USA,-73.9497211,40.6526006,12.747631782535958
Robert Wilcox,https://www.themoviedb.org/person/34237,Rochester NY USA,-77.615214,43.157285,0.31219364291196827
Harlan Briggs,https://www.themoviedb.org/person/34238,Blissfield Michigan USA,-83.8624411,41.8325487,11.05167574645061
Inez Courtney,https://www.themoviedb.org/person/34244,New York New York USA,-115.17449463280128,36.1021436,3.6104026731316075
Rena Sofer,https://www.themoviedb.org/person/34248,Arcadia California USA,-118.0401497,34.1362075,14.944471352424689
Esther Dale,https://www.themoviedb.org/person/34268,Beaufort South Carolina USA,-80.6698286,32.4315813,8.679064755745538
Ray Turner,https://www.themoviedb.org/person/34269,New Mexico USA,-105.993007,34.5708167,0.6347701431845766
Walter Soderling,https://www.themoviedb.org/person/34270,Milwaukee Wisconsin USA,-87.922497,43.0349931,8.589612041640908
Thurston Hall,https://www.themoviedb.org/person/34277,Boston Massachusetts USA,-71.060511,42.3554334,7.631557476090959
Will Wright,https://www.themoviedb.org/person/34279,San Francisco California USA,-122.419906,37.7790262,53.07184019381597
Spencer Charters,https://www.themoviedb.org/person/34280,Duncannon Pennsylvania USA,-77.0325751,40.3931433,13.492600043218212
William Frawley,https://www.themoviedb.org/person/34285,Burlington Iowa USA,-91.1020205,40.8126922,9.086809324797004
Chick Chandler,https://www.themoviedb.org/person/34286,Kingston New York USA,-74.0023702,41.9287812,4.558624987393077
Stuart Erwin,https://www.themoviedb.org/person/34293,Squaw Valley California USA,-119.20011524652315,36.705929499999996,1.8975458406672518
Edward Gargan,https://www.themoviedb.org/person/34294,Brooklyn New York City New York USA,-73.9497211,40.6526006,14.400629869156024
Janet Blair,https://www.themoviedb.org/person/34314,Altoona Pennsylvania USA,-78.394736,40.518681,0.9033872483859804
Adele Mara,https://www.themoviedb.org/person/34315,Highland Park Michigan USA,-83.0965829,42.4055981,1.815820167957367
Larry Parks,https://www.themoviedb.org/person/34316,Olathe Kansas USA,-94.81887,38.8838856,3.826461457981486
Paul Harvey,https://www.themoviedb.org/person/34320,Sandwich Illinois USA,-88.6217432,41.6458633,19.336420015975374
Tom Kennedy,https://www.themoviedb.org/person/34324,New York City New York USA,-74.0060152,40.7127281,21.94967509243401
Eileen O'Hearn,https://www.themoviedb.org/person/34325,Kansas City Missouri USA,-94.5781416,39.100105,0.07157878938016911
Ann Savage,https://www.themoviedb.org/person/34330,Columbia South Carolina USA,-81.0343313,34.0007493,2.473243818110613
Lew Kelly,https://www.themoviedb.org/person/34332,Saint Louis Missouri USA,-90.1995853,38.6264256,4.558467671372462
Arthur Loft,https://www.themoviedb.org/person/34333,Denver Colorado USA,-104.9848623,39.7392364,13.759488427136507
Hugh Herbert,https://www.themoviedb.org/person/34347,Binghamton New York USA,-75.9125262,42.0987125,2.6773613548595563
Alan Dinehart,https://www.themoviedb.org/person/34348,St. Paul Minnesota USA,-93.0931028,44.9497487,1.3135887721415647
Marjorie Weaver,https://www.themoviedb.org/person/34363,Crossville Tennessee USA,-85.0274835,35.949684,1.1390466472683827
Arthur Space,https://www.themoviedb.org/person/34365,New Brunswick New Jersey USA,-74.4518173,40.4862174,8.382662816520881
Fred Graff,https://www.themoviedb.org/person/34366,The Bronx New York USA,-73.8665241,40.8506558,0.2500538147687446
Jack Rice,https://www.themoviedb.org/person/34367,Michigan USA,-82.4263676,42.9986074,7.854159645262248
Kevin Chamberlin,https://www.themoviedb.org/person/34395,Baltimore Maryland USA,-76.610759,39.2908816,101.83568670311982
Bill Fagerbakke,https://www.themoviedb.org/person/34398,Fontana California USA,-117.435048,34.0922335,127.2895050508784
Rusty Schwimmer,https://www.themoviedb.org/person/34407,Chicago Illinois USA,-87.6244212,41.8755616,82.34564531905859
Bob Haymes,https://www.themoviedb.org/person/34414,White Plains - New York - USA,-73.7629097,41.0339862,0.3540397043957595
Charles Arnt,https://www.themoviedb.org/person/34416,Michigan City Indiana USA,-86.8950297,41.7075394,7.946473308895244
Ernest Truex,https://www.themoviedb.org/person/34419,Kansas City Missouri USA,-94.5781416,39.100105,9.829074121810907
Anita Louise,https://www.themoviedb.org/person/34442,New York City New York USA,-74.0060152,40.7127281,1.9560674003363137
Douglas Wood,https://www.themoviedb.org/person/34447,New York City New York USA,-74.0060152,40.7127281,4.784216160956071
Dick Wessel,https://www.themoviedb.org/person/34448,Milwaukee Wisconsin USA,-87.922497,43.0349931,20.745421429775504
Ruth Terry,https://www.themoviedb.org/person/34449,Benton Harbor Michigan USA,-86.4541894,42.1167065,1.1290570799592827
Janet Burston,https://www.themoviedb.org/person/34450,Alameda California USA,-121.899142,37.6090291,0.11641385525565964
Kirby Grant,https://www.themoviedb.org/person/34451,Butte Montana USA,-112.536508,46.0131505,0.6007898827315732
Ian Gomez,https://www.themoviedb.org/person/34457,New York City New York USA,-74.0060152,40.7127281,33.71935183281212
Jeff York,https://www.themoviedb.org/person/34470,Los Angeles California USA,-118.242766,34.0536909,6.207296883446205
Anne Nagel,https://www.themoviedb.org/person/34471,Boston Massachusetts USA,-71.060511,42.3554334,1.7838063577620604
Ross Ford,https://www.themoviedb.org/person/34475,Sterling Colorado USA,-103.207709,40.6255415,2.413385072266317
Tony Anselmo,https://www.themoviedb.org/person/34478, Salt Lake City Utah United States,-111.8867975,40.7596198,50.232621321532626
Lauren Holly,https://www.themoviedb.org/person/34485,Bristol Pennsylvania USA,-74.86447057681232,40.122900200000004,290.5975235033045
Ashley Johnson,https://www.themoviedb.org/person/34486,Camarillo California USA,-119.0383541,34.2176371,531.2397548687809
Delta Burke,https://www.themoviedb.org/person/34487,Orlando Florida USA,-81.3790304,28.5421109,18.805750089086313
Diana Maria Riva,https://www.themoviedb.org/person/34488,Cincinnati Ohio USA,-84.5124602,39.1014537,91.98145570709667
Eric Balfour,https://www.themoviedb.org/person/34489,Los Angeles California USA,-118.242766,34.0536909,288.7236403876631
Sarah Paulson,https://www.themoviedb.org/person/34490,Tampa Florida USA,-82.458444,27.9477595,3007.9590605277112
Lloyd Corrigan,https://www.themoviedb.org/person/34497,San Francisco California USA,-122.419906,37.7790262,9.39454040909536
Ann Carter,https://www.themoviedb.org/person/34498,Syracuse New York USA,-76.1474244,43.0481221,12.769193594524015
Kellan Lutz,https://www.themoviedb.org/person/34502,Dickinson North Dakota USA,-102.7896242,46.8791756,506.194068687165
Wilton Graff,https://www.themoviedb.org/person/34504,St. Louis - Missouri - USA,-90.1995853,38.6264256,2.796056292414144
Stanley Andrews,https://www.themoviedb.org/person/34505,Chicago Illinois USA,-87.6244212,41.8755616,39.987608674246935
Iris Adrian,https://www.themoviedb.org/person/34509,Los Angeles California USA,-118.242766,34.0536909,13.626792363747114
Pamela Britton,https://www.themoviedb.org/person/34516,Milwaukee Wisconsin USA,-87.922497,43.0349931,1.50394115708663
Trey Parker,https://www.themoviedb.org/person/34517,Conifer Colorado USA,-105.305499,39.5233424,61.05890976557288
Matt Stone,https://www.themoviedb.org/person/34518,Houston Texas USA,-95.3676974,29.7589382,40.03936564502952
Kristen Miller,https://www.themoviedb.org/person/34519,Manhattan Beach California USA,-118.3951241,33.8915985,12.194530011827165
Hugo Stanger,https://www.themoviedb.org/person/34537,Michigan USA,-82.4263676,42.9986074,33.61984944977266
Summer Phoenix,https://www.themoviedb.org/person/34543,Winter Park Florida USA,-81.3510264,28.5977707,13.065016854128249
Joshua Harto,https://www.themoviedb.org/person/34544,Huntington West Virginia USA,-82.445154,38.4192496,390.28441777759343
Florenz Ames,https://www.themoviedb.org/person/34558,Rochester New York USA,-77.615214,43.157285,1.8199890425036842
Lucien Littlefield,https://www.themoviedb.org/person/34574,San Antonio Texas USA,-98.4951405,29.4246002,6.042744325882124
Pat Sheehan,https://www.themoviedb.org/person/34577,San Francisco California USA,-122.419906,37.7790262,2.5442720014186264
Kevin McCarthy,https://www.themoviedb.org/person/34597,Seattle Washington USA,-122.3300624,47.6038321,42.707069846694246
Paul Bryar,https://www.themoviedb.org/person/34609,Manhattan New York USA,-73.9598939,40.7896239,35.70082674238607
Frank Sully,https://www.themoviedb.org/person/34610,St. Louis Missouri USA,-90.1995853,38.6264256,10.162859154902186
Anna Chlumsky,https://www.themoviedb.org/person/34612,Chicago Illinois USA,-87.6244212,41.8755616,372.27545040362776
Judi Meredith,https://www.themoviedb.org/person/34624,Portland Oregon USA,-122.6741949,45.5202471,0.5643712239590256
Will Hutchins,https://www.themoviedb.org/person/34660, Los Angeles California USA,-118.242766,34.0536909,2.4917284505329635
Peter Robbins,https://www.themoviedb.org/person/34665,Los Angeles California USA,-118.242766,34.0536909,11.481080500558509
John Spencer,https://www.themoviedb.org/person/34691,New York City New York USA,-74.0060152,40.7127281,83.61754596319187
Sherry Lansing,https://www.themoviedb.org/person/34695,Chicago - Illinois - USA,-87.6244212,41.8755616,3.2425978169319682
Larry Bishop,https://www.themoviedb.org/person/34721, Philadelphia Pennsylvania USA,-75.1635262,39.9527237,79.44010690436939
Robert Shayne,https://www.themoviedb.org/person/34726,Yonkers New York USA,-73.8987469,40.9312099,26.661447225896527
Loni Anderson,https://www.themoviedb.org/person/34735, St. Paul Minnesota USA,-93.0931028,44.9497487,44.91940839928411
Marion Davies,https://www.themoviedb.org/person/34742,Brooklyn New York City New York USA,-73.9497211,40.6526006,1.7513992575152144
Billie Dove,https://www.themoviedb.org/person/34744,New York City New York USA,-74.0060152,40.7127281,0.3366562841177185
Jimmy Durante,https://www.themoviedb.org/person/34745,New York City New York USA,-74.0060152,40.7127281,5.883068564957129
Zasu Pitts,https://www.themoviedb.org/person/34746,Parsons Kansas USA,-95.2596295,37.3407838,5.98713311259445
Sidney Toler,https://www.themoviedb.org/person/34747,Warrensburg Missouri USA,-93.7409596,38.7624373,3.458671371247709
Louise Carter,https://www.themoviedb.org/person/34750,Denison Iowa USA,-95.3553286,42.0177718,22.188244837697805
Chester Morris,https://www.themoviedb.org/person/34754,New York City New York USA,-74.0060152,40.7127281,1.7779856649992776
Earle Foxe,https://www.themoviedb.org/person/34755,Oxford Ohio USA,-84.7420519,39.5103048,2.7358829145286174
Claire Dodd,https://www.themoviedb.org/person/34756,Baxter Iowa USA,-93.1515905,41.8260998,1.9263346724399353
Joseph Cawthorn,https://www.themoviedb.org/person/34758,New York City New York USA,-74.0060152,40.7127281,2.205255976991672
Sterling Holloway,https://www.themoviedb.org/person/34759,Cedartown Georgia USA,-85.23091518587222,34.026984999999996,151.09873416500085
Arthur Vinton,https://www.themoviedb.org/person/34761,Brooklyn [now in New York City] New York USA,-73.9497211,40.6526006,0.5585505311962427
George Chesebro,https://www.themoviedb.org/person/34811,Minneapolis Minnesota USA,-93.2654692,44.9772995,2.527989793284896
Cyril Ring,https://www.themoviedb.org/person/34818,Boston Massachusetts USA,-71.060511,42.3554334,419.15741307168753
Kevin Gage,https://www.themoviedb.org/person/34839,Wisconsin United States,-89.6884637,44.4308975,175.96951351535455
Miguel Pérez,https://www.themoviedb.org/person/34840, San Jose California USA,-121.890583,37.3361905,204.05509047414756
Tony Amendola,https://www.themoviedb.org/person/34842,New Haven Connecticut USA,-72.9250518,41.3082138,90.9921369302256
Monet Mazur,https://www.themoviedb.org/person/34844,Los Angeles California USA,-118.242766,34.0536909,63.40961751456214
Lola Glaudini,https://www.themoviedb.org/person/34845,New York City New York USA,-74.0060152,40.7127281,19.46681986932086
Jennifer Gimenez,https://www.themoviedb.org/person/34846,USA,-100.445882,39.7837304,35.311066554683904
Emma Roberts,https://www.themoviedb.org/person/34847,Rhinebeck New York USA,-73.9126639,41.9268754,374.02320041067327
Bud Osborne,https://www.themoviedb.org/person/34890,Knox County Texas USA,-99.7073621,33.5871385,7.610634445349056
Kevin Conroy,https://www.themoviedb.org/person/34947,Westbury New York USA,-73.5876273,40.7556561,61.04632448392361
Bob Hastings,https://www.themoviedb.org/person/34973,Brooklyn - New York - USA,-73.9497211,40.6526006,15.146229148864402
Arleen Sorkin,https://www.themoviedb.org/person/34978,Washington District of Columbia USA,-77.0365427,38.8950368,26.78572688218297
Loren Lester,https://www.themoviedb.org/person/34979,Los Angeles California USA ,-118.242766,34.0536909,42.69746971223514
Efrem Zimbalist Jr.,https://www.themoviedb.org/person/34981,New York City New York USA,-74.0060152,40.7127281,21.904289420486364
Jeff Bennett,https://www.themoviedb.org/person/34982,Burbank California U.S.,-117.160889,32.809399,423.2376355808693
Tress MacNeille,https://www.themoviedb.org/person/34983,Chicago Illinois USA,-87.6244212,41.8755616,265.5342618034071
Cree Summer,https://www.themoviedb.org/person/34985,Los Angeles California USA,-118.242766,34.0536909,73.2968376413138
Doug Spinuzza,https://www.themoviedb.org/person/35024,Chicago Illinois USA ,-87.6244212,41.8755616,61.81559982473466
Ryan Simpkins,https://www.themoviedb.org/person/35027,New York City New York USA,-74.0060152,40.7127281,60.01464691899584
Zoe Kazan,https://www.themoviedb.org/person/35028,Los Angeles California USA,-118.242766,34.0536909,452.4886006388936
David Harbour,https://www.themoviedb.org/person/35029,New York City New York USA,-74.0060152,40.7127281,819.7800041075348
Ken Berry,https://www.themoviedb.org/person/35031,Moline Illinois USA,-90.5136642,41.5058344,2.205570609032903
Townsend Coleman,https://www.themoviedb.org/person/35035,New York City New York USA,-74.0060152,40.7127281,79.6272343108918
Mel Winkler,https://www.themoviedb.org/person/35038,St. Louis Missouri USA,-90.1995853,38.6264256,28.208690690672483
Gabrielle Lazure,https://www.themoviedb.org/person/35082,Philadelphia Pennsylvania USA,-75.1635262,39.9527237,6.881030115689325
Scott Grimes,https://www.themoviedb.org/person/35091,Lowell Massachusetts USA,-71.3161718,42.6334247,39.43188983142177
Don Keith Opper,https://www.themoviedb.org/person/35092,Chicago Illinois USA ,-87.6244212,41.8755616,8.283868355574185
Miriam Flynn,https://www.themoviedb.org/person/35109,Cleveland Ohio USA,-81.6936813,41.4996562,76.45739515349463
Bumper Robinson,https://www.themoviedb.org/person/35111,Cleveland Ohio USA,-81.6936813,41.4996562,47.84727438023073
Peter Renaday,https://www.themoviedb.org/person/35132,Louisiana USA,-92.007126,30.8703881,111.85224126387486
Jane Wiedlin,https://www.themoviedb.org/person/35157,Oconomowoc Wisconsin USA,-88.4992659,43.1116731,25.482914257453587
John Mariano,https://www.themoviedb.org/person/35158,Astoria - New York - USA,-73.9302673,40.7720145,14.604432773863735
Laraine Newman,https://www.themoviedb.org/person/35159,Los Angeles California USA,-118.242766,34.0536909,14320.160392437552
Robert Clotworthy,https://www.themoviedb.org/person/35172,Los Angeles California USA,-118.242766,34.0536909,428.8588429349432
Burt Ward,https://www.themoviedb.org/person/35192, Los Angeles California USA,-118.242766,34.0536909,8.520366982013396
John Emery,https://www.themoviedb.org/person/35194,New York City New York USA,-74.0060152,40.7127281,6.00231410858387
Corey Burton,https://www.themoviedb.org/person/35219,Los Angeles - California - USA,-118.242766,34.0536909,568.716607080474
Anndi McAfee,https://www.themoviedb.org/person/35224,Los Angeles California USA,-118.242766,34.0536909,16.64938372584795
